accepted_name,orig_no,taxon_no,taxon_name,difference,accepted_no.x,accepted_rank,parent_no,ref_pubyr,reference_no.x,is_extant,n_occs,family,genus,primary_reference,specimen_no,is_type,accepted_no.y,max_ma,min_ma,reference_no.y,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments
Plesiadapis dubius,50439,50439,Plesiadapis pearcei,subjective synonym of,49221,species,40738,1956,4269,extinct,50,Plesiadapidae,Plesiadapis,C. L. Gazin. 1956. The upper Paleocene Mammalia from the Almy formation in western Wyoming. Smithsonian Miscellaneous Collections 131(7):1-18,3198,holotype,49221,NA,NA,1635,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis dubius,50439,50439,Plesiadapis pearcei,subjective synonym of,49221,species,40738,1956,4269,extinct,50,Plesiadapidae,Plesiadapis,C. L. Gazin. 1956. The upper Paleocene Mammalia from the Almy formation in western Wyoming. Smithsonian Miscellaneous Collections 131(7):1-18,9323,NA,49221,NA,NA,8850,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis dubius,50439,50439,Plesiadapis pearcei,subjective synonym of,49221,species,40738,1956,4269,extinct,50,Plesiadapidae,Plesiadapis,C. L. Gazin. 1956. The upper Paleocene Mammalia from the Almy formation in western Wyoming. Smithsonian Miscellaneous Collections 131(7):1-18,9327,NA,49221,56.8,55.8,1635,-109,44.299999,US,Wyoming,Park,based on political unit,1,small collection,NA
Plesiadapis dubius,50439,50439,Plesiadapis pearcei,subjective synonym of,49221,species,40738,1956,4269,extinct,50,Plesiadapidae,Plesiadapis,C. L. Gazin. 1956. The upper Paleocene Mammalia from the Almy formation in western Wyoming. Smithsonian Miscellaneous Collections 131(7):1-18,9324,NA,49221,56.8,55.8,1635,-109,44.299999,US,Wyoming,Park,based on political unit,1,small collection,NA
Plesiadapis dubius,50439,50439,Plesiadapis pearcei,subjective synonym of,49221,species,40738,1956,4269,extinct,50,Plesiadapidae,Plesiadapis,C. L. Gazin. 1956. The upper Paleocene Mammalia from the Almy formation in western Wyoming. Smithsonian Miscellaneous Collections 131(7):1-18,9319,NA,49221,NA,NA,8850,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis dubius,50439,50439,Plesiadapis pearcei,subjective synonym of,49221,species,40738,1956,4269,extinct,50,Plesiadapidae,Plesiadapis,C. L. Gazin. 1956. The upper Paleocene Mammalia from the Almy formation in western Wyoming. Smithsonian Miscellaneous Collections 131(7):1-18,9326,NA,49221,56.8,55.8,1635,-109,44.299999,US,Wyoming,Park,based on political unit,1,small collection,NA
Plesiadapis dubius,50439,50439,Plesiadapis pearcei,subjective synonym of,49221,species,40738,1956,4269,extinct,50,Plesiadapidae,Plesiadapis,C. L. Gazin. 1956. The upper Paleocene Mammalia from the Almy formation in western Wyoming. Smithsonian Miscellaneous Collections 131(7):1-18,3200,NA,49221,NA,NA,8850,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis dubius,50439,50439,Plesiadapis pearcei,subjective synonym of,49221,species,40738,1956,4269,extinct,50,Plesiadapidae,Plesiadapis,C. L. Gazin. 1956. The upper Paleocene Mammalia from the Almy formation in western Wyoming. Smithsonian Miscellaneous Collections 131(7):1-18,3212,holotype,49221,56.8,55.8,4268,-110.334503,41.268299,US,Wyoming,Lincoln,stated in text,4,outcrop,7 mi W of La Barge in secs 1 and 12 T 26 N R 114 W
Plesiadapis dubius,50439,50439,Plesiadapis pearcei,subjective synonym of,49221,species,40738,1956,4269,extinct,50,Plesiadapidae,Plesiadapis,C. L. Gazin. 1956. The upper Paleocene Mammalia from the Almy formation in western Wyoming. Smithsonian Miscellaneous Collections 131(7):1-18,3197,NA,49221,56.8,55.8,1634,-109,44.299999,US,Wyoming,Park,based on political unit,1,small collection,NA
Plesiadapis dubius,50439,50439,Plesiadapis pearcei,subjective synonym of,49221,species,40738,1956,4269,extinct,50,Plesiadapidae,Plesiadapis,C. L. Gazin. 1956. The upper Paleocene Mammalia from the Almy formation in western Wyoming. Smithsonian Miscellaneous Collections 131(7):1-18,9320,NA,49221,NA,NA,8850,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis dubius,50439,50439,Plesiadapis pearcei,subjective synonym of,49221,species,40738,1956,4269,extinct,50,Plesiadapidae,Plesiadapis,C. L. Gazin. 1956. The upper Paleocene Mammalia from the Almy formation in western Wyoming. Smithsonian Miscellaneous Collections 131(7):1-18,3199,NA,49221,56.8,55.8,1635,-110.334503,41.268299,US,Wyoming,Lincoln,stated in text,4,outcrop,7 mi W of La Barge in secs 1 and 12 T 26 N R 114 W
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9332,NA,50434,61.7,56.8,1635,-108.934402,44.907501,US,Wyoming,Park,stated in text,4,small collection,"sec 21 T57N R100W, Big Horn Basin: Gilmore 1942, repeated by Estes 1975"
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9336,NA,50434,61.7,56.8,1635,-108.914001,44.907501,US,Wyoming,Park,based on political unit,4,small collection,"sec 22 T57N R100W, Clark's Fork Basin: Estes 1975"
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9339,NA,50434,61.7,56.8,3716,-109,41.700001,US,Wyoming,Sweetwater,based on political unit,1,small collection,east flank Rock Springs Uplift
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9329,NA,50434,61.7,56.8,1635,-108.934402,44.907501,US,Wyoming,Park,stated in text,4,small collection,"sec 21 T57N R100W, Big Horn Basin: Gilmore 1942, repeated by Estes 1975"
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9338,NA,50434,61.7,56.8,1635,-108.914001,44.907501,US,Wyoming,Park,based on political unit,4,small collection,"sec 22 T57N R100W, Clark's Fork Basin: Estes 1975"
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9334,NA,50434,61.7,56.8,1635,-108.914001,44.907501,US,Wyoming,Park,based on political unit,4,small collection,"sec 22 T57N R100W, Clark's Fork Basin: Estes 1975"
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",3203,NA,50434,NA,NA,3716,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9331,NA,50434,61.7,56.8,1635,-108.934402,44.907501,US,Wyoming,Park,stated in text,4,small collection,"sec 21 T57N R100W, Big Horn Basin: Gilmore 1942, repeated by Estes 1975"
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9333,NA,50434,61.7,56.8,1635,-108.934402,44.907501,US,Wyoming,Park,stated in text,4,small collection,"sec 21 T57N R100W, Big Horn Basin: Gilmore 1942, repeated by Estes 1975"
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9342,NA,50434,61.7,56.8,3716,-109,41.700001,US,Wyoming,Sweetwater,based on political unit,1,small collection,east flank Rock Springs Uplift
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",3201,holotype,50434,61.7,56.8,1634,-108.934402,44.907501,US,Wyoming,Park,stated in text,4,small collection,"sec 21 T57N R100W, Big Horn Basin: Gilmore 1942, repeated by Estes 1975"
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9335,NA,50434,61.7,56.8,1635,-108.914001,44.907501,US,Wyoming,Park,based on political unit,4,small collection,"sec 22 T57N R100W, Clark's Fork Basin: Estes 1975"
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9330,NA,50434,61.7,56.8,1635,-108.934402,44.907501,US,Wyoming,Park,stated in text,4,small collection,"sec 21 T57N R100W, Big Horn Basin: Gilmore 1942, repeated by Estes 1975"
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9340,NA,50434,61.7,56.8,3716,-109,41.700001,US,Wyoming,Sweetwater,based on political unit,1,small collection,east flank Rock Springs Uplift
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",3202,NA,50434,61.7,56.8,1635,-108.914001,44.907501,US,Wyoming,Park,based on political unit,4,small collection,"sec 22 T57N R100W, Clark's Fork Basin: Estes 1975"
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9337,NA,50434,61.7,56.8,1635,-108.914001,44.907501,US,Wyoming,Park,based on political unit,4,small collection,"sec 22 T57N R100W, Clark's Fork Basin: Estes 1975"
Plesiadapis fodinatus,50434,50434,Plesiadapis fodinatus,NA,50434,species,40738,1930,2024,extinct,30,Plesiadapidae,Plesiadapis,"G. L. Jepsen. 1930. New Vertebrate Fossils from the Lower Eocene of the Bighorn Basin, Wyoming. Proceedings of the American Philosophical Society 69(1):117-131",9341,NA,50434,61.7,56.8,3716,-109,41.700001,US,Wyoming,Sweetwater,based on political unit,1,small collection,east flank Rock Springs Uplift
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9332,NA,50434,61.7,56.8,1635,-108.934402,44.907501,US,Wyoming,Park,stated in text,4,small collection,"sec 21 T57N R100W, Big Horn Basin: Gilmore 1942, repeated by Estes 1975"
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9336,NA,50434,61.7,56.8,1635,-108.914001,44.907501,US,Wyoming,Park,based on political unit,4,small collection,"sec 22 T57N R100W, Clark's Fork Basin: Estes 1975"
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9339,NA,50434,61.7,56.8,3716,-109,41.700001,US,Wyoming,Sweetwater,based on political unit,1,small collection,east flank Rock Springs Uplift
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9329,NA,50434,61.7,56.8,1635,-108.934402,44.907501,US,Wyoming,Park,stated in text,4,small collection,"sec 21 T57N R100W, Big Horn Basin: Gilmore 1942, repeated by Estes 1975"
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9338,NA,50434,61.7,56.8,1635,-108.914001,44.907501,US,Wyoming,Park,based on political unit,4,small collection,"sec 22 T57N R100W, Clark's Fork Basin: Estes 1975"
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9334,NA,50434,61.7,56.8,1635,-108.914001,44.907501,US,Wyoming,Park,based on political unit,4,small collection,"sec 22 T57N R100W, Clark's Fork Basin: Estes 1975"
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",3203,NA,50434,NA,NA,3716,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9331,NA,50434,61.7,56.8,1635,-108.934402,44.907501,US,Wyoming,Park,stated in text,4,small collection,"sec 21 T57N R100W, Big Horn Basin: Gilmore 1942, repeated by Estes 1975"
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9333,NA,50434,61.7,56.8,1635,-108.934402,44.907501,US,Wyoming,Park,stated in text,4,small collection,"sec 21 T57N R100W, Big Horn Basin: Gilmore 1942, repeated by Estes 1975"
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9342,NA,50434,61.7,56.8,3716,-109,41.700001,US,Wyoming,Sweetwater,based on political unit,1,small collection,east flank Rock Springs Uplift
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",3201,holotype,50434,61.7,56.8,1634,-108.934402,44.907501,US,Wyoming,Park,stated in text,4,small collection,"sec 21 T57N R100W, Big Horn Basin: Gilmore 1942, repeated by Estes 1975"
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9335,NA,50434,61.7,56.8,1635,-108.914001,44.907501,US,Wyoming,Park,based on political unit,4,small collection,"sec 22 T57N R100W, Clark's Fork Basin: Estes 1975"
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9330,NA,50434,61.7,56.8,1635,-108.934402,44.907501,US,Wyoming,Park,stated in text,4,small collection,"sec 21 T57N R100W, Big Horn Basin: Gilmore 1942, repeated by Estes 1975"
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9340,NA,50434,61.7,56.8,3716,-109,41.700001,US,Wyoming,Sweetwater,based on political unit,1,small collection,east flank Rock Springs Uplift
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",3202,NA,50434,61.7,56.8,1635,-108.914001,44.907501,US,Wyoming,Park,based on political unit,4,small collection,"sec 22 T57N R100W, Clark's Fork Basin: Estes 1975"
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9337,NA,50434,61.7,56.8,1635,-108.914001,44.907501,US,Wyoming,Park,based on political unit,4,small collection,"sec 22 T57N R100W, Clark's Fork Basin: Estes 1975"
Plesiadapis fodinatus,50433,50433,Plesiadapis farisi,subjective synonym of,50434,species,40738,1976,1635,extinct,30,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9341,NA,50434,61.7,56.8,3716,-109,41.700001,US,Wyoming,Sweetwater,based on political unit,1,small collection,east flank Rock Springs Uplift
Plesiadapis gingerichi,50436,50436,Plesiadapis gingerichi,NA,50436,species,40738,1981,2953,extinct,10,Plesiadapidae,Plesiadapis,K. D. Rose. 1981. The Clarkforkian Land-Mammal Age and Mammalian Faunal Composition Across the Paleocene-Eocene Boundary. University of Michigan Papers on Paleontology 26:1-197,9345,NA,50436,NA,NA,8850,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis gingerichi,50436,50436,Plesiadapis gingerichi,NA,50436,species,40738,1981,2953,extinct,10,Plesiadapidae,Plesiadapis,K. D. Rose. 1981. The Clarkforkian Land-Mammal Age and Mammalian Faunal Composition Across the Paleocene-Eocene Boundary. University of Michigan Papers on Paleontology 26:1-197,9347,NA,50436,NA,NA,8850,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis gingerichi,50436,50436,Plesiadapis gingerichi,NA,50436,species,40738,1981,2953,extinct,10,Plesiadapidae,Plesiadapis,K. D. Rose. 1981. The Clarkforkian Land-Mammal Age and Mammalian Faunal Composition Across the Paleocene-Eocene Boundary. University of Michigan Papers on Paleontology 26:1-197,9343,NA,50436,NA,NA,8850,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis gingerichi,50436,50436,Plesiadapis gingerichi,NA,50436,species,40738,1981,2953,extinct,10,Plesiadapidae,Plesiadapis,K. D. Rose. 1981. The Clarkforkian Land-Mammal Age and Mammalian Faunal Composition Across the Paleocene-Eocene Boundary. University of Michigan Papers on Paleontology 26:1-197,9346,NA,50436,NA,NA,8850,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis gingerichi,50436,50436,Plesiadapis gingerichi,NA,50436,species,40738,1981,2953,extinct,10,Plesiadapidae,Plesiadapis,K. D. Rose. 1981. The Clarkforkian Land-Mammal Age and Mammalian Faunal Composition Across the Paleocene-Eocene Boundary. University of Michigan Papers on Paleontology 26:1-197,3204,NA,50436,NA,NA,8850,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis gingerichi,50436,50436,Plesiadapis gingerichi,NA,50436,species,40738,1981,2953,extinct,10,Plesiadapidae,Plesiadapis,K. D. Rose. 1981. The Clarkforkian Land-Mammal Age and Mammalian Faunal Composition Across the Paleocene-Eocene Boundary. University of Michigan Papers on Paleontology 26:1-197,9344,NA,50436,NA,NA,8850,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis praecursor,50440,50440,Plesiadapis praecursor,NA,50440,species,40738,1975,1634,extinct,8,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1975. New North American Plesiadapidae (Mammalia, Primates) and a biostratigraphic zonation of the middle and upper Paleocene. Contributions from the Museum of Paleontology, University of Michigan 24(13):135-148",3208,NA,50440,NA,NA,1635,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis praecursor,50440,50440,Plesiadapis praecursor,NA,50440,species,40738,1975,1634,extinct,8,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1975. New North American Plesiadapidae (Mammalia, Primates) and a biostratigraphic zonation of the middle and upper Paleocene. Contributions from the Museum of Paleontology, University of Michigan 24(13):135-148",3209,NA,50440,NA,NA,829,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis praecursor,50440,50440,Plesiadapis praecursor,NA,50440,species,40738,1975,1634,extinct,8,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1975. New North American Plesiadapidae (Mammalia, Primates) and a biostratigraphic zonation of the middle and upper Paleocene. Contributions from the Museum of Paleontology, University of Michigan 24(13):135-148",3205,holotype,50440,61.7,56.8,1634,-109.800003,45.799999,US,Montana,Sweetgrass,based on political unit,1,small collection,Crazy Mountain Basin
Plesiadapis praecursor,50440,50440,Plesiadapis praecursor,NA,50440,species,40738,1975,1634,extinct,8,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1975. New North American Plesiadapidae (Mammalia, Primates) and a biostratigraphic zonation of the middle and upper Paleocene. Contributions from the Museum of Paleontology, University of Michigan 24(13):135-148",3207,NA,50440,61.7,56.8,1635,-109.800003,45.799999,US,Montana,Sweetgrass,based on political unit,1,small collection,Crazy Mountain Basin
Plesiadapis praecursor,50440,50440,Plesiadapis praecursor,NA,50440,species,40738,1975,1634,extinct,8,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1975. New North American Plesiadapidae (Mammalia, Primates) and a biostratigraphic zonation of the middle and upper Paleocene. Contributions from the Museum of Paleontology, University of Michigan 24(13):135-148",3206,holotype,50440,61.7,56.8,1635,-109.800003,45.799999,US,Montana,Sweetgrass,based on political unit,1,small collection,Crazy Mountain Basin
Plesiadapis rex,50438,50438,Plesiadapis paskapooensis,subjective synonym of,52194,species,40738,1976,1635,extinct,15,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9352,NA,52194,61.7,56.8,1635,-108.376747,44.723801,US,Wyoming,Big Horn,estimated from map,5,small collection,"9 mi S of Lovell\nJack Horner Res., T55N, R96W, Sect. 23"
Plesiadapis rex,50438,50438,Plesiadapis paskapooensis,subjective synonym of,52194,species,40738,1976,1635,extinct,15,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",3210,NA,52194,NA,NA,3144,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plesiadapis rex,50438,50438,Plesiadapis paskapooensis,subjective synonym of,52194,species,40738,1976,1635,extinct,15,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9350,NA,52194,61.7,56.8,1635,-108.376747,44.723801,US,Wyoming,Big Horn,estimated from map,5,small collection,"9 mi S of Lovell\nJack Horner Res., T55N, R96W, Sect. 23"
Plesiadapis rex,50438,50438,Plesiadapis paskapooensis,subjective synonym of,52194,species,40738,1976,1635,extinct,15,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9348,NA,52194,61.7,56.8,1635,-108.376747,44.723801,US,Wyoming,Big Horn,estimated from map,5,small collection,"9 mi S of Lovell\nJack Horner Res., T55N, R96W, Sect. 23"
Plesiadapis rex,50438,50438,Plesiadapis paskapooensis,subjective synonym of,52194,species,40738,1976,1635,extinct,15,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9351,NA,52194,61.7,56.8,1635,-108.376747,44.723801,US,Wyoming,Big Horn,estimated from map,5,small collection,"9 mi S of Lovell\nJack Horner Res., T55N, R96W, Sect. 23"
Plesiadapis rex,50438,50438,Plesiadapis paskapooensis,subjective synonym of,52194,species,40738,1976,1635,extinct,15,Plesiadapidae,Plesiadapis,"P. D. Gingerich. 1976. Cranial Anatomy and Evolution of Early Tertiary Plesiadapidae (Mammalia, Primates). University of Michigan Papers on Paleontology 15:1-141",9349,NA,52194,61.7,56.8,1635,-108.376747,44.723801,US,Wyoming,Big Horn,estimated from map,5,small collection,"9 mi S of Lovell\nJack Horner Res., T55N, R96W, Sect. 23"
